cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"14994","10844","380654","2264020","State Bank of Arcadia","Arcadia","WI","54612","9/30/2018","11/14/2018","NM","131 West Main Street","B & E INVESTMENTS, INC. (STATE BANK OF ARCADIA) EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","4","0","0","2","1","Trempealeau","","","5/14/1913","1/1/1934","1/13/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.rkdbank.com","97982","1092","99074","0","99074","77132","77132","761","9900","7058","2842","1189","33590","31692","","2129","9050","","3007","596","0","1741","670","7756","","7717","39","0","0","0","","0","0","695","66","1092",""
"33508","0","1897270","3198935","State Bank of Arizona","Lake Havasu City","AZ","86403","9/30/2018","11/14/2018","NM","1771 Mcculloch Boulevard","STATE BANK CORP.","9","0","0","4","0","Mohave","29420","Lake Havasu City-Kingman, AZ","10/15/1991","10/15/1991","8/23/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.mohavestbank.com","381753","3736","385489","1212","386701","346846","346846","38613","230205","93287","136918","18902","58492","634","","0","26660","0","5465","0","22","16","5427","7730","","0","2694","5036","0","7219","7978","5197","4748","19033","19580","3736",""
"1383","0","145750","1134573","State Bank of Belle Plaine","Belle Plaine","MN","56011","9/30/2018","11/14/2018","NM","201 West Main Street","BELLE PLAINE BANCORPORATION, INC.","1","0","0","2","0","Scott","33460","Minneapolis-St. Paul-Bloomington, MN-WI","12/11/1882","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.statebankbp.com","52941","476","53417","0","53417","43920","43920","6852","6162","4554","1608","335","19962","10609","","4226","2614","","1309","0","49","606","654","1348","","1344","4","0","0","0","","0","0","1366","5486","476",""
"17062","15620","272058","1122132","State Bank of Bellingham","Bellingham","MN","56212","9/30/2018","11/14/2018","NM","201 Main Ave","BELLINGHAM CORPORATION, THE","1","0","0","2","1","Lac Qui Parle","","","3/9/1942","12/8/1951","10/17/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","47401","475","47876","0","47876","32543","32543","0","150","126","24","0","0","32393","","14285","791","","257","0","0","114","143","0","","0","0","0","0","0","","0","0","0","0","475",""
"10855","0","439730","1205923","State Bank of Bement","Bement","IL","61813","9/30/2018","11/14/2018","NM","180 East Bodman Street","BEMENT BANCSHARES, INC.","3","0","0","2","0","Piatt","16580","Champaign-Urbana, IL","1/17/1914","1/1/1934","12/3/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.bankbement.com","65185","497","65682","0","65682","13291","13291","0","1148","1148","0","397","8287","3459","","23363","18401","","10001","343","0","7884","1774","626","","560","0","66","0","0","","0","0","0","0","497",""
"9121","0","1014554","1127436","State Bank of Bottineau","Bottineau","ND","58318","9/30/2018","11/14/2018","NM","105 11th Street East","STATE BANK OF BOTTINEAU HOLDING COMPANY","1","0","0","2","1","Bottineau","","","10/21/1901","1/1/1934","10/15/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.statebankofbottineau.com","67928","785","68713","0","68713","32944","32944","855","3354","3354","0","186","17867","10682","","27591","5684","","2206","0","0","618","1588","288","","0","288","0","0","0","","0","0","855","0","785",""
"25260","0","856944","0","State Bank of Brooks","Corning","IA","50841","9/30/2018","11/14/2018","NM","701 Benton Avenue","","1","0","0","7","0","Adams","","","1/1/1914","6/22/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","NA","3828","135","3963","0","3963","1948","1948","0","123","123","0","104","1606","115","","571","505","","842","0","0","427","415","97","","0","97","0","0","0","","0","0","0","0","60",""
"14061","0","225241","2634221","State Bank of Burnettsville","Burnettsville","IN","47926","9/30/2018","11/14/2018","NM","324 South Main Street","SBB BANCSHARES, INC.","2","0","0","8","0","White","","","7/10/1902","3/14/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.bvillebank.com","24276","359","24635","0","24635","17930","17930","538","3205","2193","1012","720","10317","3150","","1227","2592","","2886","0","0","1985","901","0","","0","0","0","0","0","","0","0","508","30","285",""
"16583","52765","21256","0","State Bank of Burrton","Burrton","KS","67020","9/30/2018","11/14/2018","SM","200 North Burrton Avenue","","1","0","0","7","0","Harvey","48620","Wichita, KS","5/22/1947","5/22/1947","2/6/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.statebankofburrtononline.com","4224","78","4302","0","4302","2611","2611","0","574","0","574","139","1877","21","","71","1136","","484","0","0","222","262","0","","0","0","0","0","0","","0","0","0","0","55",""
"1556","0","750444","1205101","State Bank of Bussey","Bussey","IA","50044","9/30/2018","11/14/2018","NM","402 Merrill Street","TWIN CEDARS BANCORP.","3","0","0","2","1","Marion","","","3/27/1931","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://WWW.SBBUSSEY.COM","34742","377","35119","0","35119","24647","24647","2028","1828","0","1828","773","12455","7563","","6534","2948","","956","0","0","501","455","34","","14","20","0","0","0","","193","23","2028","0","377",""
"11311","0","246237","1205923","State Bank of Cerro Gordo","Cerro Gordo","IL","61818","9/30/2018","11/14/2018","NM","101 South Madison Street","BEMENT BANCSHARES, INC.","1","0","0","8","0","Piatt","16580","Champaign-Urbana, IL","5/24/1894","1/1/1934","5/6/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.bankcerrogordo.com","12910","88","12998","0","12998","5844","5844","434","108","2","106","0","3707","1595","","964","4383","","1774","91","0","514","1169","33","","0","33","0","0","0","","0","0","311","123","88",""
"8197","0","401951","1127173","State Bank of Ceylon","Ceylon","MN","56121","9/30/2018","11/14/2018","NM","104 West Main Street","CEYLON BANCORPORATION, INC.","1","0","0","2","0","Martin","","","4/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.statebankofceylon.com","3204","115","3319","0","3319","1278","1278","0","684","0","684","0","74","520","","1360","214","","428","0","0","83","345","38","","0","38","0","0","0","","0","0","0","0","51",""
"8858","0","112556","1843688","State Bank of Chandler","Chandler","MN","56122","9/30/2018","11/14/2018","NM","342 Main Avenue","CHANDLER BANCSHARES, INC.","1","0","0","2","0","Murray","","","1/1/1902","1/1/1934","3/18/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.statebankofchandler.bank","31158","615","31773","0","31773","9849","9849","37","744","744","0","0","1123","7945","","16955","1486","","1860","151","0","869","840","1623","","267","26","410","920","0","","0","0","37","0","414",""
"11686","16026","258539","1246403","State Bank of Cherry","Cherry","IL","61317","9/30/2018","11/14/2018","NM","110 South Main Street","CHERRY BANCORPORATION, INC.","1","0","0","2","1","Bureau","","","5/6/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.statebankofcherry.com","54358","599","54957","0","54957","34244","34244","0","1845","95","1750","0","12394","20005","","14230","3373","","3035","0","0","1704","1331","75","","59","16","0","0","0","","0","0","0","0","599",""
"12331","11432","120542","1133820","State Bank of Chilton","Chilton","WI","53014","9/30/2018","11/14/2018","NM","26 East Main Street","CALUMET BANCORPORATION, INC.","5","0","0","4","1","Calumet","11540","Appleton, WI","4/19/1891","1/1/1934","1/29/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.statebankofchilton.com","210059","3271","213330","2","213332","174195","174195","7873","113125","71076","42049","4973","37998","10226","","3733","25046","","2665","36","66","1146","1417","7693","","7555","138","0","0","0","","2589","2454","2840","5033","2604",""
"872","0","333034","3184125","State Bank of Cochran","Cochran","GA","31014","9/30/2018","11/14/2018","NM","112 E Beech Street","CENTRAL GEORGIA BANKING COMPANY","4","0","0","4","1","Bleckley","","","1/5/1922","1/1/1934","7/30/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://statebankofcochran.com/","137215","5881","143096","408","143504","115053","115053","14228","53164","23412","29752","5438","36410","5813","","51","12622","","15083","0","31","9631","5421","695","","266","429","0","0","0","","1109","1109","292","13936","1730",""
"12444","14423","116358","1128200","State Bank of Cold Spring","Cold Spring","MN","56320","9/30/2018","11/14/2018","NM","401 Main Street","LINDELL BANCSHARES, INC.","1","0","0","8","1","Stearns","41060","St. Cloud, MN","1/1/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.statebankcoldspring.com","35237","252","35489","0","35489","28613","28613","2646","5286","3211","2075","68","18209","2404","","1171","2487","","3203","0","39","982","2182","15","","0","15","0","0","0","","265","0","1663","983","252",""
"8323","0","1008450","0","State Bank of Colon","Colon","NE","68018","9/30/2018","11/14/2018","NM","102 Spruce Street","","1","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","4/28/1899","1/1/1934","11/17/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","","9248","390","9638","0","9638","3534","3534","0","145","145","0","0","112","3277","","5550","459","","95","0","0","73","22","0","","0","0","0","0","0","","0","0","0","0","128",""
"15091","9868","525549","2336806","State Bank of Cross Plains","Cross Plains","WI","53528","9/30/2018","11/14/2018","NM","1205 Main Street","S.B.C.P. BANCORP, INC.","9","0","0","4","0","Dane","31540","Madison, WI","1/1/1908","1/1/1934","7/5/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","https://www.crossplainsbank.com","782144","6029","788173","0","788173","660862","660862","67631","327928","104936","222992","91778","164772","8753","","1559","108454","0","12259","4087","0","3004","5168","5038","","4329","709","0","0","26180","0","668","490","14905","52726","6029",""
"1401","0","283157","3042841","State Bank of Danvers","Benson","MN","56215","9/30/2018","11/14/2018","NM","2010 Minnesota Ave","WEST 12 BANCORPORATION, INC.","1","0","0","2","1","Swift","","","7/9/1902","1/1/1934","7/9/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.sbdanvers.com","19709","526","20235","0","20235","7492","7492","0","2993","2190","803","169","189","4141","","10849","1566","","329","0","17","136","176","0","","0","0","0","0","0","","0","0","0","0","351",""
"5740","0","45038","1137453","State Bank of Davis","Davis","IL","61019","9/30/2018","11/14/2018","NM","100 Route 75","FORESIGHT FINANCIAL GROUP, INC.","1","0","0","4","0","Stephenson","","","7/14/1928","1/1/1934","4/2/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.statebankofdavis.com","90680","1844","92524","0","92524","62726","62726","3291","34681","22824","11857","4591","8835","11328","","3491","25297","","976","0","4","358","614","34","","29","5","0","0","0","","2230","2230","39","3252","1391",""
"15463","0","621357","0","State Bank of De Kalb","De Kalb","TX","75559","9/30/2018","11/14/2018","NM","102 S.W. Runnels Street","","6","0","0","4","1","Bowie","45500","Texarkana, TX-AR","2/19/1937","2/20/1937","3/26/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.statebankofdekalb.com","199913","2955","202868","0","202868","130806","130806","24648","48757","10668","38089","4348","32273","20780","","22824","43740","","3628","0","20","1502","2106","1870","","1758","112","0","0","0","","0","0","7275","17373","2403",""
"9659","0","792453","1143575","State Bank of Downs","Downs","KS","67437","9/30/2018","11/14/2018","NM","900 Morgan Avenue","B BANK, INC.","2","0","1","2","1","Osborne","","","1/1/1892","1/1/1934","10/6/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.statebankofdowns.com","71054","931","71985","0","71985","42911","42911","11252","324","0","324","116","19743","11476","","9001","16794","","2500","0","0","403","2097","779","","0","6","773","0","0","","1877","1877","11252","0","863",""
"18145","0","403656","0","State Bank of Eagle Butte","Eagle Butte","SD","57625","9/30/2018","11/14/2018","NM","124 Main St","","1","0","0","2","0","Dewey","","","2/1/1960","2/1/1960","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.statebankofeaglebutte.com","36965","844","37809","0","37809","3415","3415","0","0","0","0","0","2180","1235","","13008","4358","","16494","0","0","6643","9851","534","","0","534","0","0","0","","0","0","0","0","554",""
"16561","0","379050","1134863","State Bank of Easton","Easton","MN","56025","9/30/2018","11/14/2018","NM","50 Main Street","EASTON BANCSHARES, INCORPORATED","1","0","0","2","1","Faribault","","","5/21/1934","4/9/1947","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","12567","337","12904","0","12904","6596","6596","0","731","731","0","0","863","5002","","2629","2960","","649","0","0","277","372","70","","0","70","0","0","0","","16","16","0","0","186",""
"8541","15645","723158","1126112","State Bank of Fairmont","Fairmont","MN","56031","9/30/2018","11/14/2018","NM","918 East Blue Earth Avenue","WEB, INC.","1","0","0","2","1","Martin","","","6/1/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.sbof.com","76892","1400","78292","0","78292","34059","34059","425","5557","4237","1320","1296","9839","16942","","17096","21976","","5106","0","39","3236","1831","55","","0","55","0","0","0","","1259","876","0","425","1026",""
"10434","0","937339","1718209","State Bank of Graymont","Graymont","IL","61743","9/30/2018","11/14/2018","NM","204 Main Street","GRAYMONT BANCORP, INC.","3","0","0","2","0","Livingston","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.sbofgray.com","140741","1016","141757","0","141757","84924","84924","1023","20075","0","20075","489","16463","46874","","33530","17356","","4023","0","0","1875","2148","1923","","1923","0","0","0","0","","581","581","1023","0","1016",""
"8199","0","80552","1128086","State Bank of Hamburg","Hamburg","MN","55339","9/30/2018","11/14/2018","NM","591 Park Avenue","HAMBURG FINANCIAL, INC.","1","0","0","2","1","Carver","33460","Minneapolis-St. Paul-Bloomington, MN-WI","12/5/1904","1/1/1934","5/15/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.statebankofhamburg.com","11302","104","11406","0","11406","7845","7845","0","3404","967","2437","0","1637","2804","","1530","1394","","637","0","9","208","420","0","","0","0","0","0","0","","1182","1053","0","0","104",""
"11671","15537","879336","1137453","State Bank of Herscher","Herscher","IL","60941","9/30/2018","11/14/2018","NM","10 Tobey Drive","FORESIGHT FINANCIAL GROUP, INC.","1","0","0","4","0","Kankakee","28100","Kankakee, IL","5/20/1902","1/1/1934","12/21/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.sbherscher.com","75164","2596","77760","0","77760","54463","54463","492","26510","14829","11681","4723","14044","8694","","6010","16896","","247","0","0","125","122","144","","142","2","0","0","0","","3006","2397","492","0","1243",""
"33682","0","95716","0","State Bank of India","New York","NY","10022","9/30/2018","11/14/2018","OI","460 Park Avenue","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/5/1955","12/8/1971","2/23/2018","Stock","0","0","FDIC","DIF","New York","SAN FRANCISCO","New York City","New York","Northeastern","Northeast","0","0","","6353978","","6353978","8777","6362755","133396","133396","12500","120896","","","0","0","0","0","","2944419","1004740","","","","","","","0","","9884","0","3275056","","","","","","","","0"
"33664","0","217237","0","State Bank of India","Chicago","IL","60603","9/30/2018","11/14/2018","OI","19 S. Lasalle St., 2nd Fl.","","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/5/1955","12/29/1975","1/18/2017","Stock","0","0","FDIC","DIF","Chicago","SAN FRANCISCO","Chicago","Chicago","Central","Central","0","0","","1657169","","1657169","2720","1659889","0","0","0","0","","","0","0","0","0","","702776","78406","","","","","","","0","","0","0","957113","","","","","","","","0"
"23998","0","779968","1242562","State Bank of India (California)","Los Angeles","CA","90017","9/30/2018","11/14/2018","NM","707 Wilshire Blvd, # 2900","STATE BANK OF INDIA","8","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","9/3/1982","9/3/1982","2/23/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","http://www.sbical.com","624189","8148","632337","1447","633784","445635","445635","6453","362634","72617","290017","68621","0","7927","","0","175707","","0","0","0","0","0","12441","","0","12441","0","0","0","","0","0","0","6453","7806",""
"10820","0","944935","0","State Bank of Industry","Industry","IL","61440","9/30/2018","11/14/2018","NM","101 W. Main Street","","1","0","0","2","1","Mcdonough","","","3/25/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.statebankofindustry.com","39967","226","40193","0","40193","22409","22409","0","1576","0","1576","16","10241","10576","","10553","4887","","2344","0","0","0","2344","0","","0","0","0","0","0","","0","0","0","0","226",""
"10200","0","1014255","0","State Bank of Jeffers","Jeffers","MN","56145","9/30/2018","11/14/2018","NM","104 East Whited Street","","1","0","0","2","0","Cottonwood","","","6/27/1900","1/1/1934","2/23/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.statebankofjeffers.com","16460","181","16641","0","16641","2824","2824","0","862","0","862","0","507","1455","","9617","2930","","1270","0","0","781","489","0","","0","0","0","0","0","","0","0","0","0","181",""
"9351","0","912756","1132793","State Bank of Lake Park","Lake Park","MN","56554","9/30/2018","11/14/2018","NM","2049 2nd Street","LAKE PARK BANCSHARES, INC.","2","0","0","8","1","Becker","","","10/11/1926","1/1/1934","5/10/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.statebankoflakepark.com","24342","466","24808","0","24808","17126","17126","2324","2543","2543","0","0","9365","2894","","1960","3354","","2365","0","0","961","1404","3","","0","3","0","0","0","","389","389","2285","39","293",""
"16477","0","678258","1124994","State Bank of Lakota","Lakota","ND","58344","9/30/2018","11/14/2018","NM","125 Main Street","LAKOTA BANK HOLDING COMPANY, INC.","1","0","0","2","1","Nelson","","","1/1/1900","9/16/1946","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.statebankoflakota.com","35389","266","35655","0","35655","12573","12573","0","2442","2442","0","0","5443","4688","","16152","3314","","2731","27","0","1340","1364","884","","696","188","0","0","0","","0","0","0","0","266",""
"12396","0","490535","1204775","State Bank of Lincoln","Lincoln","IL","62656","9/30/2018","11/14/2018","NM","508 Broadway","LINCOLN S.B. CORP.","6","0","0","2","1","Logan","","","1/16/1904","1/1/1934","7/2/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.sblincoln.com","142078","1428","143506","0","143506","75210","75210","9390","25755","16874","8881","1906","22783","15376","","22049","43162","","1372","0","24","820","528","1713","","1653","60","0","0","0","","479","479","1410","7980","1512",""
"8190","0","916259","1129186","State Bank of Lismore","Lismore","MN","56155","9/30/2018","11/14/2018","NM","190 South 3rd Avenue","LISMORE FINANCIAL SERVICES, INC.","1","0","0","2","1","Nobles","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","www.statebankoflismore.com","51263","382","51645","0","51645","14881","14881","530","1541","1541","0","0","13","12797","","30325","4816","","1584","170","0","863","551","39","","2","37","0","0","0","","0","0","0","530","382",""
"1833","0","345747","1129618","State Bank of Lizton","Lizton","IN","46149","9/30/2018","11/14/2018","NM","206 North State Street","LIZTON FINANCIAL CORPORATION","11","0","0","4","0","Hendricks","26900","Indianapolis-Carmel-Anderson, IN","12/1/1910","1/1/1934","10/22/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.statebankoflizton.com","369083","5137","374220","0","374220","283224","283224","23996","153190","54757","98433","17971","70474","17593","","28290","40512","0","3088","0","706","1447","935","19106","","18297","142","0","667","0","0","702","475","4258","19738","5137",""
"18525","0","2554","3615272","State Bank of Marietta","Marietta","MN","56257","9/30/2018","11/14/2018","NM","201 3rd Ave North","DAKOTA FINANCIAL, INC.","1","0","0","2","1","Lac Qui Parle","","","8/14/1941","5/21/1962","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.sbmarietta.com","10238","150","10388","0","10388","6020","6020","0","620","620","0","0","329","5071","","1726","1777","","575","0","0","220","355","290","","290","0","0","0","0","","0","0","0","0","150",""
"14561","0","50144","0","State Bank of Medora","Medora","IN","47260","9/30/2018","11/14/2018","NM","24 E Main St","","1","0","0","5","0","Jackson","","","9/19/1933","7/9/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","medorabank.com","30502","522","31024","0","31024","24764","24764","1797","5597","5408","189","0","15772","1598","","705","1232","","4239","0","0","2472","1767","84","","64","20","0","0","0","","262","0","241","1556","506",""
"10623","12907","565844","1138786","State Bank of Missouri","Concordia","MO","64020","9/30/2018","11/14/2018","NM","101 N.W. 2nd Street","C.S. BANCSHARES, INC.","4","0","0","8","1","Lafayette","28140","Kansas City, MO-KS","7/28/1884","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.gostatebank.com","48465","957","49422","0","49422","39790","39790","4323","3088","2435","653","2658","23874","5847","","2998","4979","","1655","0","0","793","862","0","","0","0","0","0","0","","25","25","2199","2124","563",""
"13582","0","783349","0","State Bank of Nauvoo","Nauvoo","IL","62354","9/30/2018","11/14/2018","NM","1205 Mulholland Street","","2","0","0","8","0","Hancock","","","1/17/1893","1/8/1934","11/28/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","19950","211","20161","0","20161","13871","13871","0","1025","0","1025","0","10373","2473","","577","2304","","2894","0","0","1512","1382","515","","515","0","0","0","0","","0","0","0","0","211",""
"9735","0","874452","1487327","State Bank of New Richland","New Richland","MN","56072","9/30/2018","11/14/2018","NM","103 North Broadway","NEW RICHLAND BANCSHARES, INC.","1","0","0","2","1","Waseca","","","10/31/1898","1/1/1934","6/1/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","WWW.SBNR.BIZ","91472","889","92361","0","92361","68608","68608","1732","2091","0","2091","0","17545","47240","","16636","5095","","1717","0","0","1467","250","305","","99","206","0","0","0","","0","0","1732","0","889",""
"9529","0","228345","3089314","State Bank of Newburg","Newburg","WI","53060","9/30/2018","11/14/2018","NM","300 Congress Dr Hwy 33","SBN COMMUNITY BANCORP, INC.","1","0","0","2","0","Washington","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.newburgbank.com","137867","2174","140041","0","140041","132685","132685","5485","37619","17927","19692","3946","52430","33205","","2567","3387","","1070","217","0","414","439","332","","323","9","0","0","0","","3850","2321","3560","1925","1659",""
"10644","0","218850","1051054","State Bank of Odell","Odell","NE","68415","9/30/2018","11/14/2018","NM","111 Main Street","S. & S. INVESTMENT COMPANY","2","0","0","2","1","Gage","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","http://www.statebankofodell.com","12761","140","12901","0","12901","2950","2950","0","340","0","340","0","999","1611","","6111","803","","3037","0","0","1059","1978","0","","0","0","0","0","0","","0","0","0","0","141",""
"14960","0","159645","2629834","State Bank of Reeseville","Reeseville","WI","53579","9/30/2018","11/14/2018","NM","203 South Main Street","RW BANCORP., LTD.","2","0","0","2","0","Dodge","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.statebankofreeseville.com","41736","452","42188","0","42188","24954","24954","331","4196","3365","831","0","9485","10942","","7550","7649","","1642","0","0","756","886","393","","393","0","0","0","0","","86","45","259","72","452",""
"12391","0","575647","0","State Bank of Saunemin","Saunemin","IL","61769","9/30/2018","11/14/2018","NM","59 North St","","2","0","0","2","1","Livingston","","","6/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.statebankofsaunemin.com","19792","277","20069","0","20069","9134","9134","0","2365","1003","1362","9","1879","4881","","5314","4290","","871","0","2","681","188","460","","18","382","0","60","0","","49","0","0","0","277",""
"13931","0","534242","2598118","State Bank of Schaller","Schaller","IA","51053","9/30/2018","11/14/2018","NM","100 West Second","CENTURY BANCSHARES, INC.","1","0","0","2","0","Sac","","","1/1/1898","2/24/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","http://www.netteller.com/statebankofschaller","8008","441","8449","0","8449","3316","3316","0","0","0","0","0","268","3048","","3501","986","","645","0","0","0","645","0","","0","0","0","0","0","","0","0","0","0","184",""
"14069","0","926650","0","State Bank of Scotia","Scotia","NE","68875","9/30/2018","11/14/2018","NM","104 S Main St","","1","0","0","2","0","Greeley","","","1/1/1934","4/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","35116","617","35733","0","35733","18135","18135","0","2441","0","2441","0","3662","12032","","14547","1965","","1086","0","0","803","283","0","","0","0","0","0","0","","0","0","0","0","467",""
"17964","9795","656470","2169871","State Bank of Southern Utah","Cedar City","UT","84721","9/30/2018","11/14/2018","NM","377 North Main","SOUTHERN UTAH BANCORPORATION","12","0","0","4","0","Iron","","","11/25/1957","2/2/1959","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","http://www.sbsu.com","676426","9528","685954","0","685954","557112","557112","128472","296963","106079","190884","22129","80824","28724","","31195","70009","0","23903","3157","643","15446","4657","3735","","2794","941","0","0","0","0","1513","1194","37170","91302","10034",""
