cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnls,lnrs3les,lnrs3t12,lnrs1t3,lnrs3t5,lnrs5t15,lnrsov15,lnot3les,lnot3t12,lnot1t3,lnot3t5,lnot5t15,lnotov15
"1847","12387","443148","1210217","The Bippus State Bank","Huntington","IN","46750","9/30/2018","11/14/2018","NM","150 Hauenstein Road","BIPPUS STATE CORPORATION","5","0","0","2","1","Huntington","","","6/23/1911","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.bippusbank.com","134950","2179","1090","2435","3829","3751","2635","29995","5083","13436","26537","40472","3090"
"8672","15735","755421","0","The Blue Grass Valley Bank","Blue Grass","VA","24413","9/30/2018","11/14/2018","NM","2583 Blue Grass Valley Road","","2","0","0","2","0","Highland","","","12/2/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","https://www.bluegrassvalleybank.com","28552","1234","888","2494","5902","2954","0","3313","3150","2087","4391","920","0"
"3799","0","720746","2456919","The Bradford National Bank of Greenville","Greenville","IL","62246","9/30/2018","11/14/2018","N","100 East College Avenue","BRADFORD BANCORP, INC.","4","0","0","8","1","Bond","41180","St. Louis, MO-IL","1/1/1867","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bradfordbank.com","148826","2638","11575","11782","10883","4002","0","9984","24681","25828","34799","10216","0"
"3109","0","101952","1106990","The Brady National Bank","Brady","TX","76825","9/30/2018","11/14/2018","N","101-109 S. Blackburn Street","TEXAS COUNTRY BANCSHARES, INC.","1","0","0","4","1","Mcculloch","","","7/10/1905","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.bradynationalbank.com","59791","108","538","5694","4046","2413","0","7726","9276","7345","8104","7507","6231"
"28837","2460","580874","0","The Brattleboro Savings and Loan Association","Brattleboro","VT","5301","9/30/2018","11/14/2018","SB","221 Main Street","","3","0","0","4","0","Windham","","","1/1/1912","3/9/1962","1/3/2017","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.brattbank.com","178336","5456","13556","1556","2217","14712","50836","17154","8405","17064","13406","17004","16288"
"3113","12346","227357","1108789","The Brenham National Bank","Brenham","TX","77833","9/30/2018","11/14/2018","N","2211 South Day Street","BRENHAM BANCSHARES, INC.","3","0","0","4","1","Washington","","","4/22/1933","1/1/1934","12/4/2008","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.bnbank.com","172869","2863","2894","9998","7682","5179","442","16916","23663","33409","49250","17987","2586"
"28663","2076","559179","0","The Brookville Building and Savings Association","Brookville","OH","45309","9/30/2018","11/14/2018","NM","510 Arlington Road","","2","0","0","5","0","Montgomery","19380","Dayton, OH","1/1/1903","6/10/1940","4/12/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.brookvillesavings.com","32283","29","8","46","39","6255","16373","2735","119","97","530","2915","2981"
"11866","8887","765019","1140994","The Bryn Mawr Trust Company","Bryn Mawr","PA","19010","9/30/2018","11/14/2018","SM","801 Lancaster Avenue","BRYN MAWR BANK CORPORATION","44","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","3/25/1889","1/1/1934","12/15/2017","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.bmtc.com","3385586","27700","34345","90918","139877","126210","247771","1228303","111253","446421","555491","312482","55825"
"11916","0","53051","0","The Buckholts State Bank","Buckholts","TX","76518","9/30/2018","11/14/2018","NM","100 North Fourth Street","","3","0","0","8","1","Milam","","","1/1/1907","1/1/1934","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.buckholtsbank.com","39708","10167","3","26","321","903","0","17928","1986","2123","1577","3505","1171"
"12223","0","719656","1097098","The Callaway Bank","Fulton","MO","65251","9/30/2018","11/14/2018","SM","5 East Fifth Street","CALLAWAY SECURITY BANKS, INC.","8","0","0","4","0","Callaway","27620","Jefferson City, MO","1/1/1857","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.callawaybank.com","285798","19128","7361","2121","5385","13557","35064","38776","34483","12870","29654","37659","49235"
"4255","9393","593007","1130249","The Camden National Bank","Camden","ME","4843","9/30/2018","11/14/2018","N","2 Elm Street","CAMDEN NATIONAL CORPORATION","62","0","1","4","0","Knox","","","1/1/1875","1/1/1934","12/1/2016","Stock","0","1","OCC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.camdennational.com","2920412","40341","85181","67980","109696","319973","415252","945593","48116","169867","355272","328251","20013"
"16757","10677","398248","1203901","The Campbell & Fetter Bank","Kendallville","IN","46755","9/30/2018","11/14/2018","NM","126 S. Orchard Street","C&F BANC SHARES CORP.","8","0","0","8","0","Noble","","","1/1/1863","1/3/1949","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.campbellfetterbank.com","179451","551","2121","692","1766","57964","64679","11069","3356","12663","17574","6909","107"
"6985","9221","161602","1133503","The Canandaigua National Bank and Trust Company","Canandaigua","NY","14424","9/30/2018","11/14/2018","N","72 South Main Street","CANANDAIGUA NATIONAL CORPORATION","24","0","0","4","0","Ontario","40380","Rochester, NY","12/1/1887","1/1/1934","3/1/2018","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.cnbank.com","2313473","12963","31768","82218","177391","169954","65555","645833","149467","443351","331443","194319","0"
"23287","14063","664206","4369808","The Cape Cod Five Cents Savings Bank","Harwich Port","MA","2646","9/30/2018","11/14/2018","SB","532 Main St.","CAPE COD FIVE MUTUAL COMPANY","21","0","0","5","0","Barnstable","12700","Barnstable Town, MA","3/16/1855","1/2/1981","4/29/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.capecodfive.com","2847371","49859","146638","211741","301346","554037","567239","268562","71238","225256","303753","110956","23951"
"34562","0","2594240","2777016","The Capital Bank","Little Rock","AR","72211","9/30/2018","11/14/2018","SM","12224 Chenal Parkway","CAPITAL BANCSHARES, INC","1","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","9/8/1997","9/8/1997","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.thecapitalbank.com","74003","289","858","13496","2270","0","500","11547","15164","17733","5399","4905","1036"
"2241","10662","219651","1131527","The Carlsbad National Bank","Carlsbad","NM","88220","9/30/2018","11/14/2018","N","202 West Stevens Street","CARLSBAD BANCORPORATION, INC.","3","0","0","8","1","Eddy","","","8/1/1924","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","http://www.carlsbadnational.com","164103","4533","3197","15730","16824","10100","6786","8070","15934","23724","36229","11282","10689"
"15708","13596","646145","1398768","The Casey County Bank, Inc.","Liberty","KY","42539","9/30/2018","11/14/2018","SM","176 Wallace Wilkinson Blvd.","CASEY COUNTY BANCORP, INC.","5","0","0","8","0","Casey","","","12/20/1939","12/20/1939","11/2/2009","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","St. louis","Central","Southeast","0","1","www.caseybank.com","132801","1455","5416","1496","3761","9590","22816","12006","26599","9916","8775","12439","15974"
"8774","12147","982142","1928633","The Cecilian Bank","Cecilia","KY","42724","9/30/2018","11/14/2018","NM","104 East Main","FIRST CECILIAN BANCORP, INC.","16","0","0","4","0","Hardin","21060","Elizabethtown-Fort Knox, KY","5/1/1903","1/1/1934","5/21/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","http://www.thececilianbank.com","566664","8494","9498","27048","19274","35836","65687","93342","25892","44258","55500","108305","71226"
"4181","16114","459354","1067411","The Central National Bank of Poteau","Poteau","OK","74953","9/30/2018","11/14/2018","N","209 Clayton Street","CENTRAL BANCSHARES OF POTEAU, INC.","6","0","0","2","1","Le Flore","22900","Fort Smith, AR-OK","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.cnbpoteau.com","156648","1876","1515","1009","614","11762","19209","50856","18086","13789","5897","11354","19872"
"12633","11369","853952","1094314","The Central Trust Bank","Jefferson City","MO","65101","9/30/2018","11/14/2018","SM","238 Madison Street","CENTRAL BANCOMPANY, INC","14","0","0","9","0","Cole","27620","Jefferson City, MO","2/3/1902","1/1/1934","7/15/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","0","www.centralbank.net","1055827","24542","41296","32807","32769","20016","44955","265094","74196","173938","243593","90375","6785"
"24272","0","675051","0","The Chasewood Bank","Houston","TX","77070","9/30/2018","11/14/2018","NM","20333 Hwy 249, # 100","","2","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","2/14/1983","2/14/1983","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.chasewoodbank.com","52353","1690","362","2142","2117","512","0","30299","1764","4760","6278","1919","0"
"26847","11320","304520","2857758","The Chesapeake Bank & Trust Co.","Chestertown","MD","21620","9/30/2018","11/14/2018","NM","245 High Street","CHESAPEAKE BANCORP EMPLOYEE STOCK OWNERSHIP PLAN WITH 401(K) PROVISIONS","3","0","0","8","1","Kent","","","12/15/1986","12/15/1986","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.chesapeaketrust.com","71294","4259","5414","7472","19903","1348","0","12040","3259","9884","7073","191","5"
"28157","1016","815772","0","The Cincinnatus Savings & Loan Co.","Cincinnati","OH","45211","9/30/2018","11/14/2018","SA","3300 Harrison Ave","","3","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1885","8/17/1959","11/30/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.cincinnatussl.com","79217","547","1361","4850","7305","21743","11899","6837","1797","3203","5054","9976","3873"
"9306","9775","617145","1099270","The Citizens Bank","Hickman","KY","42050","9/30/2018","11/14/2018","NM","1522 Union City Highway","CITIZENS BANCORP OF HICKMAN, INC.","3","0","1","2","1","Fulton","","","1/1/1930","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.citizenshickman.com","92678","358","2167","3203","2971","3319","7428","7416","8055","11212","16205","16342","13734"
"16369","11094","374130","1080737","The Citizens Bank","Enterprise","AL","36330","9/30/2018","11/14/2018","NM","301 South Edwards Street","ENTERPRISE CAPITAL CORPORATION, INC.","2","0","0","4","0","Coffee","","","2/5/1946","2/5/1946","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.tcbenterprise.com","111409","7468","3426","4752","10471","562","255","31758","5500","19763","19055","7327","279"
"22358","14223","571135","1086382","The Citizens Bank","Greensboro","AL","36744","9/30/2018","11/14/2018","NM","1301 State Street","CITIZENS BANCSHARES, INC.","1","0","0","2","0","Hale","46220","Tuscaloosa, AL","11/1/1976","11/1/1976","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","43230","294","1350","2462","3009","0","0","10790","13597","5961","5622","37","0"
"17211","0","856748","1131077","The Citizens Bank","Batesville","AR","72501","9/30/2018","11/14/2018","SM","200 South 3rd Street","CITIZENS BANCSHARES OF BATESVILLE, INC.","20","0","0","4","0","Independence","","","4/24/1953","4/24/1953","7/7/2017","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.thecitizensbank.net","649238","5266","14655","53594","62999","22102","2805","54978","77624","120578","149441","70237","11902"
"10520","9464","962313","1071865","The Citizens Bank","Morehead","KY","40351","9/30/2018","11/14/2018","NM","114 West Main Street","CITIZENS BANCORP OF MOREHEAD INCORPORATED, THE","5","0","0","5","1","Rowan","","","9/28/1928","1/1/1934","12/1/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.tcbanytime.com","108160","2622","2519","8757","13431","19825","3108","9882","6702","9281","20059","5327","6331"
"15932","14608","898627","1357121","The Citizens Bank","Olanta","SC","29114","9/30/2018","11/14/2018","NM","124 East Main Street","CITIZENS BANCSHARES CORPORATION","18","0","0","4","0","Florence","22500","Florence, SC","9/24/1938","3/1/1943","8/5/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","WWW.THECITIZENSBANK.CC","282354","6395","8758","18280","18334","12333","39078","32447","23249","40812","44371","31445","5321"
"15934","14451","809539","1134050","The Citizens Bank","Nashville","GA","31639","9/30/2018","11/14/2018","NM","301 South Davis Street","NASHVILLE HOLDING COMPANY, THE","4","0","0","8","1","Berrien","","","11/5/1941","4/15/1943","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.nhcbanking.com","162305","3828","16390","35151","11605","886","44","15806","32554","30481","11192","215","322"
"1164","9949","961259","2749031","The Citizens Bank","Farmington","NM","87401","9/30/2018","11/14/2018","NM","500 West Broadway","EMPLOYEE STOCK BONUS TRUST FOR THE EMPLOYEES OF CITIZENS BANK","6","0","0","7","1","San Juan","22140","Farmington, NM","1/1/1905","7/1/1934","10/21/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","0","1","www.cbnm.com","271379","499","1362","5698","6852","18427","49480","52726","19331","56309","34081","23811","0"
"10266","0","1010015","1071856","The Citizens Bank Company","Beverly","OH","45715","9/30/2018","11/14/2018","NM","501 Fifth Street","MUSKINGUM VALLEY BANCSHARES, INC.","5","0","0","4","0","Washington","","","1/1/1863","1/1/1934","11/16/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thecitizens.com","154264","1454","3450","8366","4900","45285","97","8394","15080","35622","20995","10378","74"
"11491","0","710859","1106628","The Citizens Bank of Clovis","Clovis","NM","88101","9/30/2018","11/14/2018","NM","421 Pile Street","CBC, INC.","5","0","0","2","1","Curry","","","1/1/1916","1/1/1934","12/3/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.citizensbankofclovis.com","205411","5123","1689","3698","1870","272","0","99502","14747","30831","23815","17089","5292"
"16275","0","278733","1246252","The Citizens Bank of Cochran","Cochran","GA","31014","9/30/2018","11/14/2018","NM","124 East Dykes Street","PUTNAM-GREENE FINANCIAL CORPORATION","2","0","0","4","0","Bleckley","","","1/1/1934","6/12/1945","3/14/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.citizensbankcochran.com","66260","1768","5102","7864","9458","682","0","7475","4310","12826","13583","3170","0"
"12457","15978","699253","1095816","The Citizens Bank of Edina","Edina","MO","63537","9/30/2018","11/14/2018","NM","117 South Main Street","T & C BANCORP, INC.","1","0","0","2","0","Knox","","","9/10/1914","1/1/1934","1/26/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.cbofe.com","56988","81","973","1453","1199","420","0","6066","27167","17093","2013","454","0"
"4084","10667","172457","3078215","The Citizens Bank of Edmond","Edmond","OK","73034","9/30/2018","11/14/2018","SM","1 East 1st Street","CITIZENS BANCSHARES, INC., ESOP","2","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","1/1/1912","1/1/1934","8/18/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.citizensedmond.com","217547","1869","3936","7806","19374","12567","3757","26251","15216","28931","46477","38787","11196"
