cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntator,idntcotr,ntcomrer
"9523","0","807348","2736899","Bristol Morgan Bank","Oakfield","WI","53065","9/30/2018","11/14/2018","SM","103 South Main Street","OAKFIELD BANCORP., INC.","4","0","0","4","0","Fond Du Lac","22540","Fond du Lac, WI","1/1/1901","1/1/1934","4/9/2018","Stock","0","1","FED","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bristolmorganbank.com","4.64067405790691E-02","4.35735780715968E-02","0","0","0","0.121705396873693","0","0.135087595862942","-6.04085796050208E-02","0.815415201101086","2.30655129789864","0.32513716724243","0","0.597014925373134",""
"30306","5141","26176","0","Broadway Federal Bank, f.s.b.","Los Angeles","CA","90036","9/30/2018","11/14/2018","SA","5055 Wilshire Blvd, Ste 100","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/26/1947","2/26/1947","2/23/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.broadwayfederalbank.com","-4.15092999948113E-02","-4.15324376535266E-02","0","-0.424901461996478","0","0","","0","0","0","","0","","0",""
"15797","15396","474254","1106879","Broadway National Bank","San Antonio","TX","78209","9/30/2018","11/14/2018","N","1177 N.E. Loop 410","BROADWAY BANCSHARES, INC.","41","0","0","4","1","Bexar","41700","San Antonio-New Braunfels, TX","2/3/1941","2/3/1941","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.broadway.bank","-2.63845050034139E-02","-2.99704015065202E-02","-0.13397539209737","0","0","-1.88210238265494E-02","-6.61565258656485E-02","-0.012681706784839","-0.490063496225814","0.588712480252765","","0.588712480252765","0.281833046311091","0.731557821810258",""
"17798","17777","782306","2631510","Brookline  Bank","Brookline","MA","2445","9/30/2018","11/14/2018","SM","2 Harvard Street","BROOKLINE BANCORP, INC.","27","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1871","9/3/1957","3/1/2018","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.brooklinebank.com","0.140009005207694","0","0","0","0","0","0","0","0.497707198046045","-0.132405080891043","","-0.132405080891043","-2.8045574057844","2.80883498620849E-02",""
"18748","14596","71457","1840753","Bruning State Bank","Bruning","NE","68322","9/30/2018","11/14/2018","NM","104 Main Street","BRUNING BANCSHARES, INC.","5","0","0","2","0","Thayer","","","9/1/1891","4/5/1963","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.bruningbank.com","-6.61718254842175E-03","0","0","0","","0","0","0","0","-0.519607047170577","","-0.519607047170577","0","-1.26058696080362",""
"20220","0","463203","1136344","Brunswick Bank and Trust Company","New Brunswick","NJ","8901","9/30/2018","11/14/2018","NM","439 Livingston Avenue","BRUNSWICK BANCORP","7","0","0","4","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","7/27/1970","7/27/1970","7/31/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://www.brunswickbank.com","-2.19910623217528E-02","-2.27300519152311E-02","0","-4.75905998091411E-02","0","0","0","0","0","0","","0","0","0",""
"13692","0","413758","3612244","Brunswick State Bank","Brunswick","NE","68720","9/30/2018","11/14/2018","NM","226 2nd St","BSB BANCSHARES, INC.","2","0","0","2","1","Antelope","","","1/1/1930","1/18/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","www.brunswickstatebank.com","-5.04083263584476E-03","0","","0","","0","","0","-7.12468193384224E-03","-6.49034561090378E-02","","-6.49034561090378E-02","-0.129460312323003","0",""
"17881","0","432058","5164439","Brush Country Bank","Freer","TX","78357","9/30/2018","11/14/2018","NM","902 E Riley St","AOB VENTURES, INC.","2","0","0","7","0","Duval","","","7/12/1958","7/12/1958","9/6/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.brushcountrybank.com","0","0","0","0","0","0","","0","0","0","","0","0","0",""
"57997","0","3356191","0","Bryant Bank","Tuscaloosa","AL","35406","9/30/2018","11/14/2018","NM","1550 Mcfarland Boulevard N.","","16","0","0","4","1","Tuscaloosa","46220","Tuscaloosa, AL","6/10/2005","6/10/2005","10/7/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bryantbank.com","-0.107084249040254","-0.138971163037668","-0.261176554389152","-0.212020413841096","0","2.04682236152192E-02","2.3858000053815E-03","2.73642264047682E-02","-9.15400705698409E-03","-0.133693764657441","","-0.133693764657441","-0.155277697004943","-0.130662910108001","0"
"6064","14159","82257","1127717","Bryant State Bank","Bryant","SD","57221","9/30/2018","11/14/2018","NM","124 Main Avenue","BRYANT BANCSHARES, INC.","1","0","0","2","1","Hamlin","","","3/1/1915","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","WWW.BRYANTSTATEBANK.COM","0.524726997513245","0","","0","0","0","","0","0","9.10373288313637","22.6125394677492","-0.513808606294155","-1.35593220338983","0",""
"10618","0","1009242","1905009","BTC Bank","Bethany","MO","64424","9/30/2018","11/14/2018","NM","3606 Miller Street","BETHANY BANKSHARES, INC.","9","0","1","2","0","Harrison","","","9/19/1919","1/1/1934","12/12/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.btcbank.bank","4.05862426237932E-02","9.41999187670759E-03","0","0","0","3.34415511721111E-02","","3.34415511721111E-02","1.97536961017315E-02","4.57351932311914E-02","","4.57351932311914E-02","5.68020448736154E-02","0","0"
"3402","0","24668","3488681","BTH Bank, National Association","Quitman","TX","75783","9/30/2018","11/14/2018","N","412 East Goode Street","BT HOLDINGS, INC.","13","0","0","4","0","Wood","","","10/21/1914","1/1/1934","6/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.bthbank.com","0.226102318942561","0","0","0","0","0","0","0","0.569555506317882","0","","0","0","0",""
"35101","0","2836306","2836294","Buckeye Community Bank","Lorain","OH","44055","9/30/2018","11/14/2018","SM","105 Sheffield Center","BUCKEYE BANCSHARES, INC.","1","0","0","4","0","Lorain","17460","Cleveland-Elyria, OH","10/12/1999","10/12/1999","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.buckeyebank.com","-5.28533466445466E-02","6.09657841106461E-02","0","0.117833677243183","0","-0.061226051684992","0","-7.44070686715238E-02","-0.268520323090582","-0.981617647058823","","-0.981617647058823","0","-1","0"
"2286","0","870913","0","Buckeye State Bank","Powell","OH","43065","9/30/2018","11/14/2018","NM","9494 Wedgewood Boulevard","","2","0","0","8","0","Delaware","18140","Columbus, OH","1/1/1885","1/1/1934","8/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","WWW.JOINBSB.COM","0.348823519793319","0","0","0","0","0","0","0","0","0.55749229080646","0","0.557656238767735","0.654652581187139","0",""
"12121","0","316934","1492992","Buckley State Bank","Buckley","IL","60918","9/30/2018","11/14/2018","NM","102 S Railroad Ave","BUCKLEY BANCORP, INC.","1","0","0","2","0","Iroquois","","","11/19/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.buckleystatebank.com","0","0","","0","","0","","0","0","0","","0","0","0",""
"10844","14125","621441","1399578","Buena Vista National Bank","Chester","IL","62233","9/30/2018","11/14/2018","N","1309 Swanwick Street","BUENA VISTA BANCORP, INC.","8","0","0","8","0","Randolph","","","1/1/1905","1/1/1934","12/1/2012","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bvnb.com","0.104482728864986","0.110687298946898","0","-6.8762278978389E-03","0","0.2028797892394","0","0.205931509849349","-3.34282763153776E-02","0.159539993020125","","0.159539993020125","0","0.846784863720561",""
"29696","3903","108072","3835100","Buffalo Federal Bank","Buffalo","WY","82834","9/30/2018","11/14/2018","SM","106 Fort Street","CRAZY WOMAN CREEK BANCORP, INC.","3","0","0","4","0","Johnson","","","5/1/1936","6/19/1936","6/2/2014","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.buffalofed.com","8.26822775434562E-03","0","0","0","0","0","0","0","-1.06598272787385E-02","0.132829687435142","","0.132829687435142","0","0.261117911056712","0"
"11578","0","933621","0","Burke & Herbert Bank & Trust Company","Alexandria","VA","22314","9/30/2018","11/14/2018","NM","100 South Fairfax Street","","25","0","0","4","0","Alexandria City","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","1/1/1852","1/1/1934","4/16/2010","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.burkeandherbertbank.com","5.71936375429633E-03","-8.91116432437641E-03","-9.44117958492164E-02","5.25991049986582E-03","0","-1.65341051906593E-02","0","-1.87109705156857E-02","0.469916707767846","-6.64003994008986E-02","","-6.64003994008986E-02","0","-6.92437849798256E-02",""
"27556","15540","1404883","4352444","Burling Bank","Chicago","IL","60604","9/30/2018","11/14/2018","NM","141 West Jackson Boulevard","BURLING BANCORP, INC.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/7/1989","8/7/1989","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.burlingbank.com","-2.93083718211531E-03","-3.49067519071245E-03","0","0","0","-5.18081932620243E-03","0","-7.37986981577965E-03","0","0","","0","0","0",""
"13669","0","304155","2896092","Burton State Bank","Burton","TX","77835","9/30/2018","11/14/2018","NM","515 N Main Street","BURTON BANCSHARES, INC.","1","0","0","7","1","Washington","","","1/1/1906","1/1/1934","10/17/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.burtonbank.com","0","0","0","0","","0","","0","0","0","","0","0","0",""
"16450","10287","416245","1203602","Busey Bank","Champaign","IL","61820","9/30/2018","11/14/2018","NM","100 West University Avenue","FIRST BUSEY CORPORATION","70","0","1","4","0","Champaign","16580","Champaign-Urbana, IL","7/8/1946","7/8/1946","3/16/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","0","www.busey.com","0.115668613731687","4.92782500175963E-02","-2.93178342828532E-02","8.32002939487312E-02","-6.02344745359887E-04","3.97921533184942E-02","1.77256750360053E-02","4.42354116914131E-02","0.367581279306643","1.61859723505644","0.944928392145283","1.66263548533429","2.05843805412073E-02","3.30973417109715","0"
"58545","0","3606971","0","Business Bank of Texas, N.A.","Austin","TX","78758","9/30/2018","11/14/2018","N","1910 W Braker Lane, Ste 100","","1","0","0","4","0","Travis","12420","Austin-Round Rock, TX","8/6/2007","8/6/2007","8/6/2007","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.businessbankoftexas.com","1.63116363866735","0","0","0","0","0","","0","6.78599039475225","0","","0","","0",""
"58228","0","3408728","3488850","Business First Bank","Baton Rouge","LA","70801","9/30/2018","11/14/2018","NM","500 Laurel Street","BUSINESS FIRST BANCSHARES, INC.","18","0","1","4","0","East Baton Rouge","12940","Baton Rouge, LA","2/1/2006","2/1/2006","1/1/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","0","www.b1bank.com","-6.46897699938204E-03","-6.80132893109221E-03","-0.223410013899883","-4.4335573989626E-03","0","0.177893719991583","1.34888494537218E-02","0.228811582130124","-1.24571703012538E-02","0.286534649797158","","0.286460552396125","0.494718812446474","0.213454754697155","0"
"16110","15723","1004256","1055687","Butte State Bank","Butte","NE","68722","9/30/2018","11/14/2018","SM","510 Thayer Street","BUTTE STATE COMPANY","2","0","0","2","1","Boyd","","","1/1/1944","1/3/1944","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","http://www.buttebank.com","-5.28203886700266E-02","-3.29040606322016E-02","0","0","0","-0.573268921095008","","-0.573268921095008","-0.517336695601571","-0.673403103572717","0","-0.689553340716131","-0.523529411764706","-0.789816459443458",""
"20624","0","129732","1204627","Byline Bank","Chicago","IL","60601","9/30/2018","11/14/2018","NM","180 N Lasalle Street","BYLINE BANCORP, INC.","63","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/1/1972","3/1/1972","5/31/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","https://www.bylinebank.com","0.383705393886691","0.130665857022443","0.377118593891412","0.168896968203685","0","0.016203297371015","0","1.86919381670685E-02","0.901914894870249","0.560566932916942","","0.560566932916942","0","0.612869336835194","0"
"902","13272","325534","1203107","Byron Bank","Byron","IL","61010","9/30/2018","11/14/2018","NM","200 North Walnut","BYRON BANCSHARES, INC.","5","0","0","4","1","Ogle","","","7/1/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.byronbank.com","0.169410796945376","0.199857131146581","-0.316758200979665","0.224398750861824","0","0.273359343435866","0.184331422531203","0.31090801532935","-2.87645542978184E-02","0.362734509380375","0.243701328447091","0.373948106591865","0","0.635246817064999",""
"34328","0","2506328","0","Cache Bank and Trust","Greeley","CO","80634","9/30/2018","11/14/2018","NM","4601 West 20th Street","","3","0","0","4","0","Weld","24540","Greeley, CO","10/11/1996","10/11/1996","10/31/2013","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.cachebankandtrust.com","-5.17766026141529E-02","0","0","0","0","0","0","0","-0.277098909041628","0","","0","0","0",""
"22134","10858","995076","2324997","Cache Valley Bank","Logan","UT","84321","9/30/2018","11/14/2018","NM","101 North Main Street","CACHE VALLEY BANKING COMPANY","16","0","0","4","0","Cache","30860","Logan, UT-ID","10/2/1975","10/2/1975","5/18/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","http://www.cachevalleybank.com","-2.01097586347613E-02","-0.256254047505512","-1.04684175279668","-7.51762748324585E-02","0","-3.87761917635806E-02","0","-4.75104872135327E-02","1.21495528893394","1.22381110741603","0.628436763550668","1.34518376171031","9.87974098057354E-02","2.29616036137775","0"
"4999","10349","4262534","4882802","Cadence Bank, N.A.","Birmingham","AL","35203","9/30/2018","11/14/2018","N","2100 Third Avenue North","CADENCE BANCORPORATION","73","0","1","4","0","Jefferson","13820","Birmingham-Hoover, AL","5/1/1887","1/1/1934","12/14/2012","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","0","www.cadencebank.com","8.56798747942812E-02","-5.74389634339787E-03","-2.12044417415326E-02","-1.44411650965371E-02","0","1.28001920056709E-02","0.105100768271466","3.60107381602883E-03","0.154374835855678","-0.213695358411112","","-0.213695358411112","0","-0.220455337531711","0"
"11785","9983","925354","1108985","Caldwell Bank & Trust Company","Columbia","LA","71418","9/30/2018","11/14/2018","NM","202 Main Street","CALDWELL HOLDING COMPANY","3","0","0","2","1","Caldwell","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.caldwellbankandtrust.com","0.70292099219199","0.346663339243379","0.840953882538431","1.2729008592533","","0.242677096914385","","0.242677096914385","1.6981194653577","1.87029686092102","","1.87029686092102","1.87597707139135","1.86899092461138","0"
"9024","12454","498625","1357046","Calhoun County Bank, Inc.","Grantsville","WV","26147","9/30/2018","11/14/2018","NM","362 Main Street","CALHOUN BANKSHARES, INC.","4","0","0","5","0","Calhoun","","","1/1/1900","1/1/1934","5/29/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.calhounbanks.com","3.81625115420129E-02","3.46271793252245E-02","0","0","","4.30393120753665E-02","0","4.37061569353535E-02","-7.88322893275027E-02","0.127318603382433","","0.127318603382433","0.187530207829869","8.91439396049809E-02",""
"58583","0","3614958","5116344","California Bank of Commerce","Lafayette","CA","94549","9/30/2018","11/14/2018","NM","3595 Mt Diablo Blvd, 2nd Fl","CALIFORNIA BANCORP","3","0","0","4","0","Contra Costa","41860","San Francisco-Oakland-Hayward, CA","7/17/2007","7/17/2007","12/5/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.californiabankofcommerce.com","-9.73327081634773E-03","0","0","0","0","0","0","0","-2.16422811017406E-02","0","","0","","0","-0.72585993565949"
"58037","0","3390337","0","California Business Bank","Irvine","CA","92602","9/30/2018","11/14/2018","NM","3200 El Camino Real, # 220","","1","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","11/1/2005","11/1/2005","12/12/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.californiabusinessbank.com","2.56458753418114E-02","-6.25555390160178E-02","0","-8.82581302106536E-02","0","0","","0","-9.92790827591711E-02","0.529812289161613","","","0.529812289161613","",""
"35331","0","2907439","2907381","California First National Bank","Irvine","CA","92614","9/30/2018","11/14/2018","N","28 Executive Park","CALIFORNIA FIRST NATIONAL BANCORP","1","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","5/23/2001","5/23/2001","11/4/2015","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.calfirst.com","6.51284012255263E-03","0","","0","","","","","3.16898828068521E-03","","","","","",""
"57974","0","3394380","0","California International Bank, N.A.","Rosemead","CA","91770","9/30/2018","11/14/2018","N","8632 E Valley Blvd, # A","","2","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/30/2005","11/30/2005","9/21/2017","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://calibankna.com","-3.86301230918588E-02","-0.039421249916825","0","0","0","-0.612732705125258","0","-0.633856395625297","0","","","","","",""
"23242","0","50461","0","California Pacific Bank","San Francisco","CA","94104","9/30/2018","11/14/2018","NM","100 Montgomery St, # 2250","","2","0","0","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","10/16/1980","10/16/1980","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.calpacificbank.com","0","0","0","0","0","0","0","0","0","","","","","","0"
"58291","0","3545258","4907219","CalPrivate Bank","La Jolla","CA","92037","9/30/2018","11/14/2018","NM","9404 Genesee Ave, Suite 100","PRIVATE BANCORP OF AMERICA, INC.","5","0","0","4","0","San Diego","41740","San Diego-Carlsbad, CA","12/18/2006","12/18/2006","3/21/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.calprivate.bank","0","0","0","0","0","0","0","0","0","0","","0","","0","0"
"58670","0","3686982","4767981","Calumet Bank","Lagrange","GA","30241","9/30/2018","11/14/2018","NM","101 Calumet Center Road","LBC BANCSHARES, INC.","2","0","0","4","0","Troup","","","1/23/2008","1/23/2008","7/10/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.calumetbank.com","0.086504689210664","0","0","0","0","0","0","0","0","1.33182710030323","","1.33182710030323","0","1.38109624514458",""
"5874","0","39327","2391300","Calvin B. Taylor Banking Company of Berlin, Maryland","Berlin","MD","21811","9/30/2018","11/14/2018","NM","24 North Main Street","CALVIN B. TAYLOR BANKSHARES, INC.","11","0","1","4","0","Worcester","41540","Salisbury, MD-DE","1/1/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","WWW.TAYLORBANK.COM","2.60820803067253E-02","2.49026553371792E-02","0","0","0","6.75299912608247E-02","","6.75299912608247E-02","0","0","","0","0","0","0"
"35069","0","2854494","3188860","Calwest Bank","Rancho Santa Mar","CA","92688","9/30/2018","11/14/2018","SM","22342 Avenida Empresa","CALWEST BANCORP","5","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","10/21/1999","10/21/1999","3/31/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://www.calwestbancorp.com","-8.43266812506511E-02","-3.38381560788348E-02","0","0","-0.161519405450041","-0.101718490599901","-0.476225909665898","-0.035240196013684","-0.120761227020325","9.00169204737733E-02","","9.00169204737733E-02","0","9.00626375486711E-02",""
"17870","14455","758703","2687795","Cambridge Savings Bank","Cambridge","MA","2138","9/30/2018","11/14/2018","SB","1374 Massachusetts Avenue","CAMBRIDGE FINANCIAL GROUP, INC.","17","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","4/2/1834","7/2/1958","1/7/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.cambridgesavings.com","3.64831571641651E-02","0","0","0","0","0","0","0","0.366754386272291","1.17054576956396","","1.17054576956396","0","2.22896733751237","0"
"10987","0","338851","0","Cambridge State Bank","Cambridge","MN","55008","9/30/2018","11/14/2018","NM","127 South Main","","4","0","0","4","1","Isanti","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/19/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.cambridgestatebank.com","1.62253784818379","2.22789428501349","0","4.18324170288708","","0","0","0","0","0","","0","0","0",""
"8152","0","736206","1115013","Cambridge Trust Company","Cambridge","MA","2138","9/30/2018","11/14/2018","NM","1336 Massachusetts Avenue","CAMBRIDGE BANCORP","14","0","1","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1890","1/1/1934","4/1/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","WWW.CAMBRIDGETRUST.COM","9.52345490894718E-05","0","0","0","0","0","0","0","-4.15797714411939E-02","8.99225015344561E-02","","8.99225015344561E-02","","8.99225015344561E-02","0"
"10471","0","302133","1206649","Camp Grove State Bank","Camp Grove","IL","61424","9/30/2018","11/14/2018","SM","26 Main Street","CAMP GROVE BANCORP, INC.","1","0","0","2","1","Marshall","37900","Peoria, IL","1/1/1902","1/1/1934","1/1/2013","Stock","0","0","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","1.58078359937016","0.633948545861297","","0","","3.12151462994836","","3.12151462994836","0","0","","0","","0",""
"16161","15594","293651","0","Campbell County Bank, Inc.","Herreid","SD","57632","9/30/2018","11/14/2018","NM","110 North Main St.","","2","0","0","2","1","Campbell","","","6/13/1944","6/13/1944","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.campbellcountybank.com","0","0","0","0","","","","","0","0","0","0","0","0",""
"10840","0","424437","0","Campus State Bank","Campus","IL","60920","9/30/2018","11/14/2018","NM","206 Center St","","1","0","0","2","0","Livingston","","","1/1/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.campustatebank.com","0","0","","0","","0","0","0","0","0","","0","0","0",""
"26450","5824","379470","0","Canton Co-operative Bank","Canton","MA","2021","9/30/2018","11/14/2018","SM","671 Washington Street","","1","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1891","12/5/1985","5/18/2011","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.cantoncoopbank.com","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"15285","0","481140","1095021","Canton State Bank","Canton","MO","63435","9/30/2018","11/14/2018","NM","100 South 4th Street","CANTON BANCSHARES, INC.","1","0","0","2","0","Lewis","","","9/27/1935","10/1/1935","8/12/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cantonstatebank.com","-2.06246696830246E-02","0","0","0","0","0","","0","-0.347750489024125","0","","0","0","0",""
"35547","0","2919423","4842329","Canyon Community Bank, National Association","Tucson","AZ","85704","9/30/2018","11/14/2018","N","7981 North Oracle Road","CCBS HOLDING LLC","3","0","0","4","0","Pima","46060","Tucson, AZ","10/10/2000","10/10/2000","3/2/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.canyoncommunity.com","-4.82137354769716E-03","-8.0407478500068E-03","0","0","0","-9.86098239110287E-02","-8.3125","0","0","0","","0","","0",""
"90203","0","627108","0","Cape Ann Savings Bank","Gloucester","MA","1930","9/30/2018","11/14/2018","SB","109 Main Street","","4","0","0","8","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","4/15/1846","10/22/1985","2/1/2017","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","capeannsavingsbank.com","4.41063158182733E-03","-3.50432507489507E-04","0","0","0","-4.57161320371263E-04","0","-4.90726468881762E-04","0.226615969581749","-0.45984143398828","","-0.45984143398828","0","-0.470712773465067",""
"26517","1456","119779","3444801","Cape Cod Co-operative Bank","Yarmouth Port","MA","2675","9/30/2018","11/14/2018","SB","121 Main Street","COASTAL AFFILIATES, MHC","12","0","0","4","0","Barnstable","12700","Barnstable Town, MA","1/1/1921","1/22/1986","3/6/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.mycapecodbank.com","-3.58432333570696E-02","-3.73491074760572E-02","0","-0.19928024743803","0","1.06730701449196E-02","0.166759310728182","-2.58895266645092E-04","0","-0.176802924559654","","-0.176802924559654","0","-0.178105122196183",""
"19195","14472","80936","1081378","Capital Bank","Fort Oglethorpe","GA","30742","9/30/2018","11/14/2018","NM","625 Battlefield Parkway","CATOOSA BANCSHARES, INC.","3","0","0","4","1","Catoosa","16860","Chattanooga, TN-GA","8/7/1964","8/7/1964","10/23/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.capitalbank-ga.com","8.30028210508762E-02","7.21828391315201E-02","-7.09571231441919E-02","0.202568050628447","0","-1.37537392978716E-02","-2.55400864138262E-02","-1.11830118740969E-02","0","0.568387440127727","","0.568387440127727","0","0.687701223438506","0"
