cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eintexp,edepdom,edepfor,efrepp,ettlotmg,IDEOTHINT,esubnd
"35151","0","2833882","5011832","New Millennium Bank","Fort Lee","NJ","7024","9/30/2018","11/14/2018","NM","222 Bridge Plaza South","NMB FINANCIAL CORPORATION","6","0","1","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","7/19/1999","7/19/1999","11/22/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://WWW.NMBONLINE.COM","2697","2497","","1","","199",""
"23086","15473","300063","4357252","New OMNI Bank, National Association","Alhambra","CA","91801","9/30/2018","11/14/2018","N","1235 South Garfield Avenue","CKH CAPITAL, INC.","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/12/1980","2/12/1980","3/16/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.newomnibank.com","3929","3383","","0","546","","0"
"34890","0","2736451","3049617","New Peoples Bank, Inc.","Honaker","VA","24260","9/30/2018","11/14/2018","SM","53 Commerce Drive","NEW PEOPLES BANKSHARES, INC.","22","0","1","4","0","Russell","","","10/28/1998","10/28/1998","6/29/2007","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.newpeoplesbank.com","2490","2366","","1","123","","0"
"34860","15223","2754222","0","New Republic Savings Bank","Roanoke Rapids","NC","27870","9/30/2018","11/14/2018","SA","420 Becker Drive","","3","0","0","4","0","Halifax","","","12/15/1998","12/15/1998","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.nrsb.net","688","540","","0","","148",""
"7659","11349","331713","1138106","New Tripoli Bank","New Tripoli","PA","18066","9/30/2018","11/14/2018","SM","Market And Madison Streets","NEW TRIPOLI BANCORP, INC.","2","0","0","8","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","3/10/1910","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.newtripolibank.net","3193","2232","","0","","961",""
"32749","10675","1438589","2132932","New York Commercial Bank","Westbury","NY","11590","9/30/2018","11/14/2018","NM","615 Merrick Ave.","NEW YORK COMMUNITY BANCORP, INC.","31","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/29/1990","1/29/1990","12/31/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.newyorkcommercialbank.com","19685","18831","","1","853","","0"
"16022","11158","694904","2132932","New York Community Bank","Westbury","NY","11590","9/30/2018","11/14/2018","SB","615 Merrick Avenue","NEW YORK COMMUNITY BANCORP, INC.","224","0","1","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1859","7/1/1943","6/28/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","https://www.mynycb.com","427568","243189","","5831","178548","","0"
"58203","0","3472859","0","NewBank","Flushing","NY","11354","9/30/2018","11/14/2018","NM","146-01 Northern Boulevard","","5","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/29/2006","9/29/2006","1/1/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.newbankusa.com","3159","3125","","0","","34",""
"90251","8496","67209","4267472","Newburyport Five Cents Savings Bank","Newburyport","MA","1950","9/30/2018","11/14/2018","SB","63 State Street","NEWBURYPORT FIVE CENTS BANCORP MHC","9","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","4/1/1854","7/1/1985","6/13/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.newburyportbank.com","5633","3400","","3","","2230",""
"14646","0","632410","1830361","Newfield National Bank","Newfield","NJ","8344","9/30/2018","11/14/2018","N","18-24 West Boulevard","NEWFIELD BANCORP, INC.","11","0","0","4","0","Gloucester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1934","7/31/1934","4/27/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.newfieldnationalbank.bank","1527","1428","","99","0","","0"
"3183","0","938859","3213922","NewFirst National Bank","El Campo","TX","77437","9/30/2018","11/14/2018","N","200 East Jackson Street","NEWFIRST FINANCIAL GROUP, INC.","9","0","0","4","1","Wharton","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","WWW.NEWFIRST.COM","2011","2011","","0","","0",""
"29089","2892","894272","0","Newport Federal Bank","Newport","TN","37821","9/30/2018","11/14/2018","SA","170 West Broadway","","3","0","0","5","0","Cocke","","","8/1/1934","11/1/1934","5/11/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.newportfederalbank.com","897","897","","0","","0",""
"29510","3575","321273","0","Newton Federal Bank","Covington","GA","30014","9/30/2018","11/14/2018","SA","3175 Highway 278","","2","0","0","4","0","Newton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1928","1/20/1947","4/27/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.newtonfederal.com","1308","1104","","112","","92",""
"18199","8506","507509","5045444","Newtown Savings Bank","Newtown","CT","6470","9/30/2018","11/14/2018","SB","39 Main Street","NSB MUTUAL HOLDING COMPANY","18","0","0","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","10/1/1855","7/1/1960","1/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","New York","Northeastern","Northeast","0","1","www.nsbonline.com","6682","4072","","275","2335","","0"
"29209","3102","652874","0","NexBank, SSB","Dallas","TX","75201","9/30/2018","11/14/2018","SB","2515 Mckinney Ave, # 1100","","3","0","0","9","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","11/30/1934","11/30/1934","12/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.nexbank.com","46943","34121","","0","12714","","108"
"7900","9637","18827","2264404","NEXTIER BANK, NATIONAL ASSOCIATION","Kittanning","PA","16201","9/30/2018","11/14/2018","N","222 Market Street","NEXTIER INCORPORATED","28","0","1","4","0","Armstrong","38300","Pittsburgh, PA","1/1/1897","1/1/1934","4/30/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.nextierbank.com","4218","2884","","0","1334","","0"
"57038","0","2941068","3103603","Nicolet National Bank","Green Bay","WI","54301","9/30/2018","11/14/2018","N","111 N. Washington Street","NICOLET BANKSHARES, INC.","38","0","1","4","0","Brown","24580","Green Bay, WI","10/31/2000","10/31/2000","4/28/2017","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.nicoletbank.com","11482","11012","","8","462","","0"
"4652","0","789051","0","NINNESCAH VALLEY BANK","Cunningham","KS","67035","9/30/2018","11/14/2018","NM","101 East First Street","","1","0","0","2","1","Kingman","48620","Wichita, KS","7/23/1925","1/1/1934","7/2/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.nvalleybank.com","47","35","","12","0","","0"
"58657","0","3832127","4816320","NOA Bank","Duluth","GA","30096","9/30/2018","11/14/2018","NM","2385 Pleasant Hill Road","NOA BANCORP, INC.","4","0","0","4","1","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","11/6/2008","11/6/2008","12/15/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.noabank.com","3235","3018","","0","","217",""
"58196","0","3388165","0","Noah Bank","Elkins Park","PA","19027","9/30/2018","11/14/2018","NM","7301 Old York Rd","","5","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/17/2006","7/17/2006","6/19/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","WWW.NOAHBANK.COM","4589","3867","","0","","722",""
"58111","0","3385744","5109672","NobleBank & Trust","Anniston","AL","36201","9/30/2018","11/14/2018","SM","1509 Quintard Avenue","NOBLE BANCSHARES, INC.","5","0","0","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","10/11/2005","10/11/2005","11/6/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.noblebank.com","840","828","","5","","7",""
"29532","3607","285777","0","Nokomis Savings Bank","Nokomis","IL","62075","9/30/2018","11/14/2018","SB","100 West State Street","","1","0","0","2","0","Montgomery","","","1/1/1881","7/11/1938","9/1/2017","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.nokomissavings.com","137","97","","0","40","","0"
"3368","0","958763","4839310","Normangee State Bank","Normangee","TX","77871","9/30/2018","11/14/2018","NM","116 Main Street","NORMANGEE BANCSHARES, INC.","1","0","0","8","0","Leon","","","1/1/1912","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.normangeestatebank.com","357","357","","0","","0",""
"18626","14073","545042","1210589","Norstates Bank","Waukegan","IL","60085","9/30/2018","11/14/2018","NM","1601 North Lewis Avenue","NORTHERN STATES FINANCIAL CORPORATION","8","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/5/1962","11/5/1962","10/16/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.norstates.com","757","720","","37","","0",""
"23244","0","258146","1134171","North Adams State Bank","Ursa","IL","62376","9/30/2018","11/14/2018","NM","114 North Warsaw Street","NORTH ADAMS BANCSHARES, INC.","2","0","0","2","0","Adams","","","11/10/1980","11/10/1980","8/5/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.northadamsbank.com","123","110","","0","","13",""
"27560","0","1402384","5140312","North Alabama Bank","Hazel Green","AL","35750","9/30/2018","11/14/2018","NM","13914 Highway 231-431 North","BOLC CORP.","3","0","0","4","0","Madison","26620","Huntsville, AL","8/14/1989","8/14/1989","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Shelby","Atlanta","Southern","Southeast","0","1","www.northalabamabank.com","172","172","","0","","0",""
"34836","0","2631846","2631798","North American Banking Company","Roseville","MN","55113","9/30/2018","11/14/2018","SM","2230 Albert Street North","N.A. CORPORATION","5","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/21/1998","7/21/1998","2/17/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nabankco.com","2776","2466","","47","263","","0"
"29708","3927","211271","0","North American Savings Bank, F.S.B.","Grandview","MO","64030","9/30/2018","11/14/2018","SA","125th And South 71 Highway","","11","0","0","5","0","Jackson","28140","Kansas City, MO-KS","1/1/1923","12/30/1940","7/13/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.nasb.com","15743","12517","","0","3226","","0"
"10179","12353","393850","2907859","North American State Bank","Belgrade","MN","56312","9/30/2018","11/14/2018","NM","321 Washburn Avenue","NASB SHARES, INC.","3","0","0","4","1","Stearns","41060","St. Cloud, MN","5/17/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nasbank.com","326","323","","0","","3",""
"31109","6390","809678","0","North Arundel Savings Bank","Pasadena","MD","21122","9/30/2018","11/14/2018","SB","125 Mountain Road","","1","0","0","5","0","Anne Arundel","12580","Baltimore-Columbia-Towson, MD","1/1/1956","12/14/1959","1/22/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.northarundelsavingsbank.com","311","311","","0","0","","0"
"90258","12044","528102","0","North Brookfield Savings Bank","North Brookfield","MA","1535","9/30/2018","11/14/2018","SM","9 Gilbert Street","","7","0","0","5","0","Worcester","49340","Worcester, MA-CT","8/3/1854","11/8/1985","6/1/2014","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.northbrookfieldsavingsbank.com","1264","942","","0","322","","0"
"26567","4594","931270","0","North Cambridge Co-operative Bank","Cambridge","MA","2140","9/30/2018","11/14/2018","SB","2360 Massachusetts Avenue","","1","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1912","2/5/1986","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.asknccb.com","405","405","","0","","0",""
"17241","15600","565536","1136492","North Central Bank","Hennepin","IL","61327","9/30/2018","11/14/2018","NM","126 E. High Street","PUTNAM COUNTY BANCORP, INC.","2","0","0","2","1","Putnam","","","12/7/1946","6/23/1953","3/24/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.ncb-ebanc.com","348","281","","13","","54",""
"30656","5696","482370","0","North County Savings Bank","Red Bud","IL","62278","9/30/2018","11/14/2018","SB","411 West Market Street","","3","0","0","8","0","Randolph","","","1/1/1887","4/5/1954","12/31/2009","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.ncsbank.com","252","252","","0","0","","0"
"18355","0","490450","0","North Dallas Bank & Trust Co.","Dallas","TX","75230","9/30/2018","11/14/2018","NM","12900 Preston Road","","6","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/20/1961","3/20/1961","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ndbt.com","2568","2561","","7","0","","0"
"90259","10965","527600","0","North Easton Savings Bank","South Easton","MA","2375","9/30/2018","11/14/2018","SB","20 Eastman Street","","10","0","0","5","0","Bristol","39300","Providence-Warwick, RI-MA","2/8/1864","9/6/1985","4/11/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.northeastonsavingsbank.com","1163","1107","","0","","56",""
"34662","0","2769954","2908650","North Georgia National Bank","Calhoun","GA","30701","9/30/2018","11/14/2018","N","350 West Belmont Drive","NORTH GEORGIA COMMUNITY FINANCIAL PARTNERS, INC.","4","0","0","4","0","Gordon","","","2/10/1999","2/10/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.ngnb.net","346","317","","0","","29",""
"8850","0","126553","1136540","North Shore Bank of Commerce","Duluth","MN","55802","9/30/2018","11/14/2018","SM","131 West Superior Street","NORTH SHORE FINANCIAL CORPORATION","7","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","9/14/1915","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.northshore.bank","292","232","","0","60","","0"
"26484","7963","161273","2621182","North Shore Bank, a Co-operative Bank","Peabody","MA","1960","9/30/2018","11/14/2018","SB","248 Andover Street","NORTH SHORE BANCORP","12","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","1/10/1986","1/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","NORTHSHORE-BANK.COM","3455","2567","","0","","888",""
"28679","2130","376273","0","North Shore Bank, FSB","Brookfield","WI","53005","9/30/2018","11/14/2018","SA","15700 West Bluemound Road","","48","0","1","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1923","6/2/1939","10/28/2016","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.northshorebank.com","5355","5346","","0","9","","0"
"27683","108","775773","0","North Shore Trust and Savings","Waukegan","IL","60085","9/30/2018","11/14/2018","SA","700 S Lewis Ave","","3","0","0","5","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1921","5/9/1951","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.northshoretrust.com","666","666","","0","","0",""
"29449","3468","375379","0","North Side Federal Savings and Loan Association of Chicago","Chicago","IL","60640","9/30/2018","11/14/2018","SA","5159 N Clark St","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1934","6/10/1935","6/26/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.northsidefederal.com","66","64","","0","","2",""
"16733","0","750051","0","North Star Bank","Roseville","MN","55113","9/30/2018","11/14/2018","NM","1820 North Lexington Avenue","","2","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/3/1947","9/14/1948","6/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://WWW.NORTHSTARBANK.COM","492","491","","1","","0",""
